,Media Source,Date,Text,Compound,Positive,Neutral,Negative,Tweet Count
246,@CNN,Tue Mar 20 01:56:02 +0000 2018,"Facebook's value plunges $37 billion on news that data firm Cambridge Analytica, which had ties to Trump's campaign… https://t.co/VTPrmyYTEc",0.34,0.118,0.882,0.0,47
247,@CNN,Tue Mar 20 01:51:06 +0000 2018,"It's official: ""Sex and the City"" star Cynthia Nixon has announced that she is throwing her hat in the New York gub… https://t.co/Dy0HfIgbQI",0.0,0.0,1.0,0.0,48
248,@CNN,Tue Mar 20 01:50:33 +0000 2018,RT @AC360: Anderson Cooper: President Trump's recent actions aimed at undermining the institutions that he believes threaten him is a patte…,-0.6249,0.0,0.779,0.221,49
249,@CNN,Tue Mar 20 01:46:05 +0000 2018,"Alex Stamos, Facebook's chief security officer, says he's still ""fully engaged"" in his work at Facebook following r… https://t.co/ArNf1dJY7L",0.659,0.241,0.759,0.0,50
250,@CNN,Tue Mar 20 01:45:46 +0000 2018,"RT @OutFrontCNN: Comedian John Oliver, Vice President Mike Pence, a pair of bunny books, and one ""hopping mad"" publisher. This is the tale…",-0.1531,0.101,0.775,0.124,51
251,@CNN,Tue Mar 20 01:41:06 +0000 2018,The NTSB wants the FAA to ban commercial flights' use of harness systems that don't allow for easy release during e… https://t.co/W2wiBEX3Vd,-0.7699,0.0,0.712,0.288,52
252,@CNN,Tue Mar 20 01:31:08 +0000 2018,First lady Melania Trump made a rare appearance that included public remarks in support of those battling the opioi… https://t.co/wIYSztOJIm,0.1531,0.124,0.78,0.096,53
253,@CNN,Tue Mar 20 01:24:06 +0000 2018,The spending bill that Congress is expected to usher though this week will most likely not include sexual harassmen… https://t.co/cwWMuYOKWS,0.0,0.0,1.0,0.0,54
254,@CNN,Tue Mar 20 01:16:00 +0000 2018,"Former Nixon White House counsel John Dean says President Trump ""is Nixon on steroids and stilts""… https://t.co/IsKq3WBVCi",0.0,0.0,1.0,0.0,55
255,@CNN,Tue Mar 20 01:12:05 +0000 2018,A load of gold worth up to $54 million went missing during the Civil War. The mystery gained new life when FBI agen… https://t.co/dKZAFdBUx0,-0.3818,0.152,0.642,0.206,56
256,@CNN,Tue Mar 20 01:09:03 +0000 2018,"Power, sex and data: A weekend of issues in the Trump presidency | By Juliette Kayyem via @CNNOpinion… https://t.co/Luhz309KQn",0.0,0.0,1.0,0.0,57
257,@CNN,Tue Mar 20 01:02:04 +0000 2018,El Salvador may be the first country to have a community of 3D-printed homes https://t.co/zn5VfEuBWP https://t.co/vkdtHpla2L,0.0,0.0,1.0,0.0,58
258,@CNN,Tue Mar 20 00:54:13 +0000 2018,"""What I think we're witnessing is a very public obstruction of justice. He ... has already exceeded everything that… https://t.co/XuIPoigeJw",0.5267,0.167,0.833,0.0,59
259,@CNN,Tue Mar 20 00:50:29 +0000 2018,"Democratic Rep. Jim Himes on President Trump adding attorney who pushed theory DOJ framed Trump: ""He is looking for… https://t.co/uADfABs9wF",0.0,0.0,1.0,0.0,60
260,@CNN,Tue Mar 20 00:47:47 +0000 2018,It's one thing to have a situation where Facebook may be targeting users with ads; It's a different situation when… https://t.co/rCEnSB20ua,0.0,0.0,1.0,0.0,61
261,@CNN,Tue Mar 20 00:36:16 +0000 2018,We ignore these Iraq War lessons at our peril | By Jeremi Suri via @CNNOpinion https://t.co/PTI4pEW3sq https://t.co/uR8N5s2f3X,-0.8442,0.0,0.588,0.412,62
262,@CNN,Tue Mar 20 00:31:07 +0000 2018,Why Senate Majority Leader Mitch McConnell hasn't said anything about President Trump's attacks on special counsel… https://t.co/pMIYW3co5R,-0.0516,0.131,0.728,0.141,63
263,@CNN,Tue Mar 20 00:26:07 +0000 2018,"A billionaire, a Kennedy and an upstart state lawmaker are the leading Democratic challengers in the race to unseat… https://t.co/dlyGsPvxkO",0.1027,0.076,0.924,0.0,64
264,@CNN,Tue Mar 20 00:21:03 +0000 2018,The US warned that ISIS has begun reconstituting in some areas of Syria because a Turkish military offensive agains… https://t.co/ZnonenOhTJ,-0.6249,0.0,0.769,0.231,65
265,@CNN,Tue Mar 20 00:16:00 +0000 2018,"President Trump called the Russia investigation a ""total witch hunt."" @jaketapper takes a closer look at recent dev… https://t.co/PeCjjSdiJE",-0.3612,0.0,0.865,0.135,66
266,@CNN,Tue Mar 20 00:13:05 +0000 2018,Your personal information is Facebook's currency. It's bought and sold every day. https://t.co/n2ijDvNtBB,0.0,0.0,1.0,0.0,67
267,@CNN,Tue Mar 20 00:11:01 +0000 2018,The wife of the man who killed dozens at an Orlando nightclub in 2016 told FBI investigators she knew beforehand th… https://t.co/5SuIBNH0k4,-0.6705,0.0,0.824,0.176,68
268,@CNN,Tue Mar 20 00:08:15 +0000 2018,"President Trump, who as a candidate used the Clinton Foundation to slam his opponent Hillary Clinton, heralded an o… https://t.co/rGpaIWkWkV",-0.3818,0.0,0.874,0.126,69
269,@CNN,Tue Mar 20 00:03:07 +0000 2018,"Three members of the Congressional Black Caucus have called for the bombings in Austin, Texas, to be classified as… https://t.co/NlFGxAz2WZ",0.0,0.0,1.0,0.0,70
270,@CNN,Mon Mar 19 23:57:43 +0000 2018,A school resource officer initially recommended involuntarily committing the Florida school shooter over mental hea… https://t.co/fH7Jmsnr24,0.2732,0.193,0.807,0.0,71
271,@CNN,Mon Mar 19 23:47:02 +0000 2018,"RT @TheLeadCNN: The special counsel’s investigation is hardly a witch hunt. It has:
?? Yielded charges against 19 people and 3 companies, s…",-0.1548,0.108,0.72,0.172,72
272,@CNN,Mon Mar 19 23:46:06 +0000 2018,"""This is not their favorite topic."" -Sen. Sheldon Whitehouse on Republican lawmakers being forced to field question… https://t.co/7kKARERij9",-0.6684,0.0,0.745,0.255,73
273,@CNN,Mon Mar 19 23:35:47 +0000 2018,"It's winter's last day, and about 20M are in the path of severe storms as large hail and damaging winds hit parts o… https://t.co/kcv5meTlKL",-0.6808,0.046,0.745,0.209,74
274,@CNN,Mon Mar 19 23:23:40 +0000 2018,"The Cambridge Analytica scandal has done immense damage to the Facebook brand, sources across the company believe… https://t.co/k32dEHDbfS",-0.7269,0.0,0.724,0.276,75
275,@CNN,Mon Mar 19 23:21:23 +0000 2018,RT @TheLeadCNN: We're celebrating 5 years of #TheLead with @jaketapper! Thank you to all of our viewers for watching! ? https://t.co/3NmZOk…,0.7772,0.285,0.715,0.0,76
276,@CNN,Mon Mar 19 23:20:00 +0000 2018,"Trump lawyer Michael Cohen jokes about Stormy Daniels, saying he might take ""an extended vacation on her dime""; A l… https://t.co/pTf3j0iLUk",0.25,0.095,0.905,0.0,77
277,@CNN,Mon Mar 19 23:10:06 +0000 2018,"With just days before a potential shutdown, negotiations continue on a must-pass spending bill… https://t.co/qmINUShnrI",0.0,0.0,1.0,0.0,78
278,@CNN,Mon Mar 19 23:07:04 +0000 2018,"An anti-abortion, conservative Democrat fights for survival in the Illinois primary https://t.co/IsSkwVA69D https://t.co/3Nv9Gdt00P",-0.4019,0.0,0.816,0.184,79
279,@CNN,Mon Mar 19 23:01:07 +0000 2018,What you need to know about Facebook's data debacle https://t.co/ngPqheWSSq https://t.co/G7X2Inay7b,0.0,0.0,1.0,0.0,80
280,@CNN,Mon Mar 19 22:58:04 +0000 2018,The Supreme Court just gave Democrats a much better chance of retaking the House in 2018 | Analysis by @CillizzaCNN… https://t.co/ENTEP3LgMq,0.8176,0.347,0.653,0.0,81
281,@CNN,Mon Mar 19 22:53:04 +0000 2018,"Republicans are bluntly warning President Trump to lay off his attacks on special counsel Robert Mueller, but there… https://t.co/lBBpwb5d1E",-0.2023,0.086,0.744,0.17,82
282,@CNN,Mon Mar 19 22:45:47 +0000 2018,President Trump's lawyers recently provided the special counsel's office with documents in an attempt to limit the… https://t.co/hvD3zJposE,0.4019,0.137,0.863,0.0,83
283,@CNN,Mon Mar 19 22:43:20 +0000 2018,"Senator Warner says it was ""more than a little bit fishy"" that former FBI Deputy Director Andrew McCabe was fired 3… https://t.co/ZD7Fqa0RWu",-0.5574,0.0,0.847,0.153,84
284,@CNN,Mon Mar 19 22:40:07 +0000 2018,RT @CNNSitRoom: Facebook is under intense pressure to answer questions after it admitted that a company linked to President Trump's campaig…,-0.128,0.123,0.776,0.1,85
285,@CNN,Mon Mar 19 22:39:29 +0000 2018,Rep. Adam Schiff on Trump attacking special counsel Robert Mueller on Twitter: The President seems to be testing th… https://t.co/fkEcFAG4M8,-0.0772,0.114,0.759,0.127,86
286,@CNN,Mon Mar 19 22:35:27 +0000 2018,"RT @TheLeadCNN: ""What you have is like the ‘Survivor’ meets ‘The Apprentice’ meets ‘Game of Thrones.’ It is the most insane scenario ... th…",-0.1263,0.091,0.8,0.109,87
287,@CNN,Mon Mar 19 22:34:14 +0000 2018,"Sen. Jeanne Shaheen: If President Trump has nothing to hide, then he should be interested in seeing this investigat… https://t.co/CwcznrIfm2",0.497,0.19,0.81,0.0,88
288,@CNN,Mon Mar 19 22:32:12 +0000 2018,Sen. Jeanne Shaheen: I’ve been disappointed more Republican lawmakers aren’t speaking out to protect special counse… https://t.co/FQIXvLkvWF,0.296,0.237,0.625,0.138,89
289,@CNN,Mon Mar 19 22:29:39 +0000 2018,Sen. Jeanne Shaheen: I’ve been disappointed more Republican lawmakers aren’t speaking out to protect special counse… https://t.co/4XVMG61Kt0,0.296,0.237,0.625,0.138,90
290,@CNN,Mon Mar 19 22:27:31 +0000 2018,"""[Trump] has been extremely consistent. He hates this investigation,"" and ""he is scared of this investigation."" - T… https://t.co/DzZka7zHAD",-0.7239,0.0,0.725,0.275,91
291,@CNN,Mon Mar 19 22:18:00 +0000 2018,"RT @TheLeadCNN: Austin, Texas authorities say the 4th bomb that went off overnight is the most sophisticated yet https://t.co/uqdA06osou ht…",0.1761,0.155,0.717,0.128,92
292,@CNN,Mon Mar 19 22:16:07 +0000 2018,"US President Trump has yet to congratulate Russian President Vladimir Putin on his election, and a phone call betwe… https://t.co/WclI7Tljht",0.4939,0.151,0.849,0.0,93
293,@CNN,Mon Mar 19 22:11:33 +0000 2018,Uber has removed its self-driving cars from the road after a self-driving Uber SUV struck and killed a pedestrian i… https://t.co/gODSZocjLN,-0.7769,0.0,0.715,0.285,94
294,@CNN,Mon Mar 19 22:06:46 +0000 2018,"Authorities are speaking in Tempe, Arizona, about the self-driving Uber SUV that struck and killed a woman. Watch o… https://t.co/2WJR68WqSC",-0.7759,0.0,0.715,0.285,95
295,@CNN,Mon Mar 19 22:06:04 +0000 2018,At least four people have died following head-on crashes in Hyundai and Kia cars in which the airbags did not deplo… https://t.co/NYc6ZPBVDp,-0.8316,0.0,0.719,0.281,96
296,@CNN,Mon Mar 19 22:00:05 +0000 2018,"The Turpin siblings, allegedly tortured for years by their parents, are out of hospitals but still regularly in tou… https://t.co/KyDF93PMYn",-0.3182,0.0,0.892,0.108,97
297,@CNN,Mon Mar 19 21:57:24 +0000 2018,The Federal Reserve is all but certain to lift interest rates when Jerome Powell leads his first meeting as chairma… https://t.co/HIQRM5w4Bx,0.7684,0.259,0.741,0.0,98
298,@CNN,Mon Mar 19 21:56:26 +0000 2018,Opponents of abortion will come to the Supreme Court on Tuesday to challenge a California law they say is an uncons… https://t.co/3m0Rs9PvG4,0.5994,0.205,0.795,0.0,99
299,@CNN,Mon Mar 19 21:55:37 +0000 2018,Facebook sinks nearly 7% as the user data controversy sparks the company's worst day in four years.… https://t.co/uAmoZ6NeSv,-0.6249,0.0,0.806,0.194,100
300,@Fox,Tue Mar 20 05:15:04 +0000 2018,@butwhoiskat thank you!,0.4199,0.583,0.417,0.0,1
301,@Fox,Mon Mar 19 23:38:23 +0000 2018,"Here it goes. Last 8 months of constant work will happen within the next 3 days.

https://t.co/c48sQqdnXv",0.0,0.0,1.0,0.0,2
302,@Fox,Mon Mar 19 22:55:26 +0000 2018,"RT @cssconfau: Guess what?

Even if you aren’t here, you can watch all the talks LIVE! ?

Tune into the live stream here. #cssconfau18 

ht…",0.0,0.0,1.0,0.0,3
303,@Fox,Mon Mar 19 10:25:22 +0000 2018,"@amyngyn hahaha. I actually never been, but I’ve heard the bar is great. :)",0.9178,0.544,0.456,0.0,4
304,@Fox,Mon Mar 19 06:54:56 +0000 2018,@amyngyn Loui Bar?,0.0,0.0,1.0,0.0,5
305,@Fox,Mon Mar 19 00:57:53 +0000 2018,RT @LJKenward: Hey friends! ? Who's hiring Junior Devs at the moment? I have some awesome people from the @juniordev_io Community currently…,0.8172,0.294,0.706,0.0,6
306,@Fox,Mon Mar 19 00:08:00 +0000 2018,Don’t forget about the Community Social today! EVERYONE IS WELCOME (even if you don’t hold a CSSConf or JSConf tick… https://t.co/6c79TcKFCi,0.481,0.168,0.752,0.079,7
307,@Fox,Sun Mar 18 23:11:31 +0000 2018,Toxic tech industry creates a fake vision of what each of us (especially minorities) have to be and achieve to be ”… https://t.co/yfXZ5nxCJ7,0.0,0.156,0.725,0.118,8
308,@Fox,Sun Mar 18 21:53:04 +0000 2018,"@amyngyn I never introduce myself. The focus is on content, not myself. Also I don’t feel like I need to justify my cred. :)",0.6705,0.224,0.776,0.0,9
309,@Fox,Sun Mar 18 03:17:02 +0000 2018,Today I got kissed by a dingo. ????? https://t.co/FDQsVw2anl,0.3818,0.302,0.698,0.0,10
310,@Fox,Sat Mar 17 21:10:23 +0000 2018,"@Sareh88 Thank you, Sareh! That’s very kind. ??",0.7569,0.519,0.481,0.0,11
311,@Fox,Sat Mar 17 08:20:32 +0000 2018,@meelijane https://t.co/Y5wM3nCdsH in Northcote. I’ve tested many and this one is orders of magnitude better than everywhere else. :),0.7096,0.258,0.742,0.0,12
312,@Fox,Sat Mar 17 07:02:55 +0000 2018,One of many reasons why I love my yoga studio so much is how meditative the practice is and how all the instructors… https://t.co/VXfSqdo6bk,0.765,0.239,0.761,0.0,13
313,@Fox,Sat Mar 17 06:59:15 +0000 2018,"@IvanaMcConnell I can only help ruin your bank account further, sorry. ?",-0.34,0.182,0.473,0.345,14
314,@Fox,Sat Mar 17 06:58:49 +0000 2018,"RT @slamup: people love to say

     no child is born 
     with hate in their heart

which is all very
romantic

but from the moment
a bla…",0.1646,0.156,0.711,0.134,15
315,@Fox,Sat Mar 17 04:44:27 +0000 2018,"@evanderkoogh Nope, we are at full capacity of the venue. :)",0.4588,0.231,0.769,0.0,16
316,@Fox,Sat Mar 17 04:43:03 +0000 2018,"RT @cssconfau: Come and celebrate with us at pre CSSConf and JSConf AU community social!

? Monday, March 19, 6pm onwards
?Stomping Ground…",0.6114,0.16,0.84,0.0,17
317,@Fox,Sat Mar 17 03:16:57 +0000 2018,"@noahmp Heh, dang :) worth asking nonetheless.",0.5106,0.467,0.381,0.152,18
318,@Fox,Sat Mar 17 03:10:32 +0000 2018,@noahmp ?? is this a SF-based role?,0.0,0.0,1.0,0.0,19
319,@Fox,Fri Mar 16 23:36:37 +0000 2018,RT @mbrockenbrough: Here's a point worth making every so often. The patriarchy isn't men. It's a system that prefers them. Wanting to disma…,0.2263,0.087,0.913,0.0,20
320,@Fox,Fri Mar 16 23:36:24 +0000 2018,@madalynrose Thank you so much ?? looking forward to meeting you! ?,0.4199,0.218,0.782,0.0,21
321,@Fox,Fri Mar 16 23:27:46 +0000 2018,"@andymcmillan Thanks, Andy! You are an inspiration for me too! ?",0.7835,0.463,0.537,0.0,22
322,@Fox,Fri Mar 16 23:27:14 +0000 2018,@evanderkoogh Hey Erwin! Thanks so much. We can chat during the events. :),0.7345,0.36,0.64,0.0,23
323,@Fox,Fri Mar 16 23:11:30 +0000 2018,I don’t know what or who I’m most disappointed with to allow community work put my career in the background (again)… https://t.co/khOCa8rLHV,-0.3597,0.078,0.782,0.14,24
324,@Fox,Fri Mar 16 23:09:07 +0000 2018,This time was supposed to be split between the conference and product work that would set me up for looking for a j… https://t.co/mOoFPPnV5w,0.0,0.0,1.0,0.0,25
325,@Fox,Fri Mar 16 23:07:25 +0000 2018,"Over the last 6+ months, I’ve sacrificed all the time I had to run CSSConf and JSConf AU. I’ve set the highest stan… https://t.co/QRvns2lJs8",0.0,0.0,1.0,0.0,26
326,@Fox,Fri Mar 16 23:00:59 +0000 2018,"RT @katebevan: LAYDEEZ!!!! Worried that VPNs are too hard for your fluffy ladybrain??? Never fear, a fuckwitted BroCo called @keepsafe is h…",-0.818,0.0,0.679,0.321,27
327,@Fox,Fri Mar 16 22:40:18 +0000 2018,@sarah_edo thank you! ?,0.4199,0.583,0.417,0.0,28
328,@Fox,Fri Mar 16 20:34:54 +0000 2018,I can’t wait to come back to lovey Portland and see what wonderful thing @andymcmillan and @waxpancake are preparin… https://t.co/3rfz3ShOEU,0.5719,0.171,0.829,0.0,29
329,@Fox,Fri Mar 16 04:01:44 +0000 2018,@jennwrites thank you! I miss you too ???,0.2942,0.297,0.532,0.17,30
330,@Fox,Fri Mar 16 01:52:07 +0000 2018,"To the young woman wearing a “the future is female” tee:

The
Future
Is
Intersectional",0.0,0.0,1.0,0.0,31
331,@Fox,Fri Mar 16 01:33:25 +0000 2018,"Cannot agree with this more. I constantly get asked for free diversity, inclusion, community or general workplace a… https://t.co/M9hOz6A980",0.7003,0.266,0.734,0.0,32
332,@Fox,Fri Mar 16 00:36:14 +0000 2018,"@pat @coryannj @kckal Oh, I have not seen it. Will register. ??",0.0,0.0,1.0,0.0,33
333,@Fox,Thu Mar 15 23:44:49 +0000 2018,Four days to go. https://t.co/RYxiCmMEFp,0.0,0.0,1.0,0.0,34
334,@Fox,Thu Mar 15 22:04:46 +0000 2018,"Ellen already had a lasting impact on diversity and inclusion spanning beyond the tech industry. 

I can’t wait to… https://t.co/1QFSP6DHyQ",0.0,0.0,1.0,0.0,35
335,@Fox,Thu Mar 15 22:03:16 +0000 2018,@jordwalsh ?? interesting! Would you be able to email me more details? hi at https://t.co/vah0lKcYeo. ?,0.4574,0.176,0.824,0.0,36
336,@Fox,Thu Mar 15 21:51:34 +0000 2018,My last two weeks were spent in email. Conference organiser life. https://t.co/h5hlszzyjv,0.0,0.0,1.0,0.0,37
337,@Fox,Thu Mar 15 02:58:59 +0000 2018,This video with Jeff Goldblum is everything. https://t.co/vo5HSwuOUP,0.0,0.0,1.0,0.0,38
338,@Fox,Thu Mar 15 00:17:24 +0000 2018,"Accepting talk proposals for conferences on a rolling basis: no no no no.

First come first serve doesn’t work for inclusion.",-0.6369,0.098,0.568,0.333,39
339,@Fox,Thu Mar 15 00:05:26 +0000 2018,"If you are in Melbourne on Monday, March 19, we’re opening @cssconfau, @jsconfau and @decompressau with a Community… https://t.co/OyPVisZXYn",0.0,0.0,1.0,0.0,40
340,@Fox,Wed Mar 14 22:35:40 +0000 2018,Australia is racist as hell. https://t.co/EIRFzejhsi,-0.8625,0.0,0.317,0.683,41
341,@Fox,Wed Mar 14 22:08:53 +0000 2018,"RT @sarahmei: ? PSA: when you're building a diverse team, you're looking for culture _add_, not culture _fit_. Hire people who bring a pers…",0.0,0.0,1.0,0.0,42
342,@Fox,Wed Mar 14 21:32:48 +0000 2018,RT @piamancini: ok I need help. I really really want to hire a kickass developer who also happens to be a woman (backend pref.) What are th…,0.6976,0.253,0.747,0.0,43
343,@Fox,Wed Mar 14 21:32:37 +0000 2018,"@piamancini Hey Pia! Thanks for reaching out ?? Unfortunately, software engineering isn’t my background; I’m a FE d… https://t.co/1IEwNKyc9q",0.3802,0.223,0.67,0.107,44
344,@Fox,Wed Mar 14 09:43:21 +0000 2018,"RT @EricaJoy: ? PSA: There are no ""diverse"" applicants
People aren't diverse, teams are
You're not hiring a diverse person, you're building…",-0.296,0.0,0.896,0.104,45
345,@Fox,Wed Mar 14 00:14:03 +0000 2018,"RT @SashaLaundy: What I keep telling myself this week: 
?? In work, a new thing I don't know how to do means progress. 
?? In the gym, a ha…",0.4215,0.104,0.896,0.0,46
346,@Fox,Tue Mar 13 21:56:19 +0000 2018,"No underrepresented groups want to thrive and partake in exclusionary platform StackOverflow is.

Tweet your hot ta… https://t.co/xfKjCfUtwJ",-0.2263,0.067,0.821,0.113,47
347,@Fox,Tue Mar 13 21:53:43 +0000 2018,@erikalleigh I just block them. ?,-0.4404,0.0,0.508,0.492,48
348,@Fox,Tue Mar 13 21:47:56 +0000 2018,"@jaffathecake Jake, I really admire your ability to try to have a serious conversation with inclusion deniers and mansplainers. ?",0.5509,0.266,0.581,0.152,49
349,@Fox,Tue Mar 13 21:40:02 +0000 2018,@modernserf and thongs! I cannot grasp the diversity,0.0,0.0,1.0,0.0,50
350,@Fox,Tue Mar 13 21:38:42 +0000 2018,"@heydonworks Ohhh, this tweet so gold",0.0,0.0,1.0,0.0,51
351,@Fox,Tue Mar 13 11:32:51 +0000 2018,RT @vaurorapub: For women in tech who need a break from talking about women in tech sometimes: here are some of the ways I get out of doing…,0.0,0.0,1.0,0.0,52
352,@Fox,Tue Mar 13 08:57:37 +0000 2018,Do I know anyone working at @zapier?,0.0,0.0,1.0,0.0,53
353,@Fox,Tue Mar 13 08:39:15 +0000 2018,"Thank heavens for my career hotline with a few great women in tech.

Sadly, we all share the same thoughts about th… https://t.co/KTzemdT7OG",0.8271,0.367,0.543,0.089,54
354,@Fox,Tue Mar 13 07:56:31 +0000 2018,I must say I’m pretty speechless. https://t.co/s4lvmWyE23,0.4939,0.39,0.61,0.0,55
355,@Fox,Tue Mar 13 05:51:06 +0000 2018,"The tech industry, saving humanity from disease, poverty and injustice. https://t.co/wkmxj8c4Wy",-0.7906,0.0,0.562,0.438,56
356,@Fox,Tue Mar 13 05:31:56 +0000 2018,I’m running a 4-day conference next week aka I have been listening to bird sounds on @noisli for the last eight hours.,0.0,0.0,1.0,0.0,57
357,@Fox,Tue Mar 13 05:27:16 +0000 2018,"PREACH @adblanche! 

White women have a lot of homework to do. 

https://t.co/PWeBC6MsXG",0.0,0.0,1.0,0.0,58
358,@Fox,Tue Mar 13 04:05:17 +0000 2018,"@brianleroux Brian, we both know that best talent lives in SF and NYC. there is no tech outside of those two regions.",0.7003,0.248,0.674,0.078,59
359,@Fox,Tue Mar 13 02:01:01 +0000 2018,@coryannj I love how the tech industry is cocky enough to believe they’re the solution to all humanity problems,0.5106,0.263,0.567,0.17,60
360,@Fox,Tue Mar 13 01:55:02 +0000 2018,"”Willing to relocate to San Francisco”. 

We can’t have inclusive technology if jobs are constrained to cities whic… https://t.co/NCFLDermIF",-0.1027,0.0,0.928,0.072,61
361,@Fox,Tue Mar 13 00:14:42 +0000 2018,?? I have a bit of availability for diversity and inclusion consulting during April and May. I can help run inclusi… https://t.co/t4sbNrXUDV,0.4019,0.13,0.87,0.0,62
362,@Fox,Mon Mar 12 08:45:39 +0000 2018,RT @pangopup: 'Why sexism over how women look harms their leadership chances' https://t.co/v1YyNfpz3Z,-0.34,0.113,0.688,0.2,63
363,@Fox,Mon Mar 12 06:59:39 +0000 2018,"RT @WBJenna: Have you heard about the @PineappleMedia Fellowship for Underrepresented Voices in Podcasting?

-A full-time, producer-in-resi…",0.0,0.0,1.0,0.0,64
364,@Fox,Mon Mar 12 05:17:18 +0000 2018,@coryannj Have you read Lean Out? Pretty much sums up most of my concerns with the approach. So flawed. I have a co… https://t.co/fpihGPPNkb,0.4939,0.132,0.868,0.0,65
365,@Fox,Mon Mar 12 05:01:46 +0000 2018,"To be honest, all I want is a @sailorhg clothing line. https://t.co/iobZVLnosX",0.5574,0.365,0.635,0.0,66
366,@Fox,Sun Mar 11 23:45:08 +0000 2018,"RT @incantatricks: Society expects women to be everything and want nothing.

We have to be masters at self-improvement, conversation, emoti…",0.0772,0.064,0.936,0.0,67
367,@Fox,Sun Mar 11 23:10:30 +0000 2018,"RT @ChloeCondon: Hey ladies, come work in tech. We have no bathroom lines ?????? https://t.co/01stO97NKd",-0.296,0.0,0.864,0.136,68
368,@Fox,Sun Mar 11 06:15:00 +0000 2018,"Friends: excited for the long weekend!
Me: https://t.co/vPjwIGbbM4",0.6996,0.491,0.509,0.0,69
369,@Fox,Sat Mar 10 08:34:51 +0000 2018,RT @lrnrd: THIS THREAD ?????? https://t.co/vhfH4ETTC0,0.0,0.0,1.0,0.0,70
370,@Fox,Sat Mar 10 06:41:48 +0000 2018,"RT @ChloeCondon: Booth recruiter ?: ...and we really value diversity!

Me ??: Do you have any women's sized shirts?

?: Unfortunately no, t…",-0.2957,0.098,0.725,0.177,71
371,@Fox,Fri Mar 09 06:19:04 +0000 2018,Amazing hosts for upcoming @CSSconfeu ? https://t.co/pmtGtflroP,0.5859,0.432,0.568,0.0,72
372,@Fox,Fri Mar 09 06:01:38 +0000 2018,Still wondering what companies that have less than 10% women (let alone POC) across the entire organisation (not on… https://t.co/yIyuV9WkMS,-0.25,0.0,0.905,0.095,73
373,@Fox,Fri Mar 09 02:43:33 +0000 2018,"Women’s Day isn’t an arbitrary date. 

It should be an ongoing celebration, empowerment and inclusion of all women… https://t.co/5EJ63WQXL6",0.0,0.0,1.0,0.0,74
374,@Fox,Fri Mar 09 02:39:36 +0000 2018,"RT @butwhoiskat: I’ll be speaking (for the first time) next Thursday, at WDYK, on the ethics of design.

Wanna come support me?

https://t.…",0.4019,0.109,0.891,0.0,75
375,@Fox,Fri Mar 09 02:25:31 +0000 2018,"@Double_Days Hey! Unfortunately, that’s not me :)",-0.6336,0.0,0.492,0.508,76
376,@Fox,Fri Mar 09 01:16:08 +0000 2018,RT @void_daddy_: the future isnt female. the future is nonbinary it's genderfluid it's queer and it's trans it's natives rising up against…,0.0,0.0,1.0,0.0,77
